	lemma	word	aspect	disambig	db_id	text	Gender	Mood	Number	POS	Person	Tense	VerbForm	Voice	l_tok_3	l_tok_2	l_tok_1	r_tok_1	r_tok_2	r_tok_3	l_gr_1	l_gr_2	l_gr_3	r_gr_1	r_gr_2	r_gr_3	nsubj	nsubj_count	obj	obj_count	obl	obl_count	advmod	advmod_count	polarity	polarity_word
662	ispuniti	ispuni	perf	perf	set-s3035	Zaštitne klauzule u sporazumu o pridruživanju koji je Rumunija potpisala sa Unijom omogućavaju Briselu da odloži prijem na godinu dana ako zemlja ne ispuni svoje obaveze.		Ind	Sing	VERB	3	Pres	Fin		ako	zemlja	ne	svoje	obaveze	[PAD]	i	s	p	i	n	u	zemlja	1	obaveze	1	[PAD]	0	ne	1	neg	ne
663	ispuniti	ispunila	perf	perf	set-s127	Branko Crvenkovski: Makedonija je ispunila uslove za poziv u NATO	Fem		Sing	VERB		Past	Part	Act	Crvenkovski	Makedonija	je	uslove	za	poziv	i	s	p	a	l	i	makedonija	1	uslove	1	[PAD]	0	[PAD]	0	pos	[PAD]
664	ispuniti	ispunila	perf	perf	set-s146	Crvenkovski: Republika Makedonija ispunila je sve neophodne uslove da bi dobila poziv u NATO.	Fem		Sing	VERB		Past	Part	Act	Crvenkovski	Republika	Makedonija	je	sve	neophodne	i	s	p	a	l	i	[PAD]	0	uslove	1	[PAD]	0	[PAD]	0	pos	[PAD]
665	ispuniti	ispunila	perf	perf	set-s237	Iako su članice alijanse priznale da je Makedonija ispunila preduslove za članstvo, problem imena je i dalje prepreka.	Fem		Sing	VERB		Past	Part	Act	da	je	Makedonija	preduslove	za	članstvo	i	s	p	a	l	i	makedonija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
666	ispuniti	ispunila	perf	perf	set-s1166	"Poslednji sastanak Komisije održaće se 6. decembra; samim tim, to bi mogao da bude logičan trenutak da se dâ preporuka ako Turska nije ispunila svoje obaveze."	Fem		Sing	VERB		Past	Part	Act	ako	Turska	nije	svoje	obaveze	[PAD]	i	s	p	a	l	i	turska	1	obaveze	1	[PAD]	0	[PAD]	0	neg	nije
667	ispuniti	ispunila	perf	perf	set-s2007	Da bi se ispunila glumčeva poslednja želja, njegov pepeo je posut po reci Bistrici, nedaleko od Prizrena, na Kosovu.	Fem		Sing	VERB		Past	Part	Act	Da	bi	se	glumčeva	poslednja	želja	i	s	p	a	l	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
668	ispuniti	ispunile	perf	perf	set-s1170	Vlasti EU su te koje nisu ispunile svoja obećanja."	Fem		Plur	VERB		Past	Part	Act	te	koje	nisu	svoja	obećanja	[PAD]	i	s	p	e	l	i	koje	1	[PAD]	0	[PAD]	0	[PAD]	0	neg	nisu
669	ispuniti	ispunili	perf	perf	set-s173	Žalim što ih, zbog sopstvenih slabosti, nismo ispunili prošle godine.	Masc		Plur	VERB		Past	Part	Act	sopstvenih	slabosti	nismo	prošle	godine	[PAD]	i	s	p	i	l	i	što	1	ih	1	godine	1	[PAD]	0	neg	nismo
670	ispuniti	ispunimo	perf	perf	set-s171	Crvenkovski: Naš je cilj da u 2008. godini ispunimo sve neophodne preduslove da bi nam bio određen datum za početak pregovora o pristupanju, kao i da u potpunosti i uspešno završimo dijalog o liberalizaciji viznog režima.		Ind	Plur	VERB	1	Pres	Fin		u	2008	godini	sve	neophodne	preduslove	i	s	p	o	m	i	[PAD]	0	[PAD]	0	godini	1	[PAD]	0	pos	[PAD]
671	ispuniti	ispuniti	perf	perf	set-s1140	Liberalizacija režima azila jedan je od kriterijuma koji se moraju ispuniti radi usklađivanja sa EU standardima.				VERB			Inf		koji	se	moraju	radi	usklađivanja	sa	i	s	p	i	t	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
672	ispuniti	ispuniti	perf	perf	set-s1689	Hrvatski premijer Ivo Sanader obećao je punu saradnju sa Haškim tribunalom za ratne zločine, rekavši zvaničnicima EU da će Zagreb ispuniti sve uslove za prijem u Uniju do 2007. godine.				VERB			Inf		da	će	Zagreb	sve	uslove	za	i	s	p	i	t	i	[PAD]	0	uslove	1	godine	1	[PAD]	0	pos	[PAD]
673	ispuniti	ispuniti	perf	perf	set-s1695	Drugi uslovi koje Hrvatska mora ispuniti uključuju pravosudne reforme i pružanje zaštite srpskoj manjini.				VERB			Inf		koje	Hrvatska	mora	uključuju	pravosudne	reforme	i	s	p	i	t	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
674	istaći	istakao	perf	perf	set-s226	Pored toga, Ren je istakao da, pošto je spor između Hrvatske i Slovenije oko prekograničnog saobraćaja rešen, nema više razloga za odlaganje pregovora o ribarenju i spoljnoj politici.	Masc		Sing	VERB		Past	Part	Act	toga	Ren	je	da	pošto	je	i	s	t	o	a	k	[PAD]	0	[PAD]	0	toga	1	[PAD]	0	pos	[PAD]
675	istaći	istakao	perf	perf	set-s231	Jandroković je rekao da je, u razgovoru sa Renom, "posebno istakao spremnost Hrvatske da učini sve što je potrebno radi ispunjenja kriterijuma za punopravno članstvo i postane član EU 2010. godine".	Masc		Sing	VERB		Past	Part	Act	sa	Renom	posebno	spremnost	Hrvatske	da	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
676	istaći	istakao	perf	perf	set-s378	"Ja shvatam dijalog između različitih ljudi, kultura i civilizacija kao stalan proces koji bi trebalo da ima globalnu dimenziju, promoviše jednakost, vladavinu zakona, zaštitu ljudskih prava i poštovanje kulturnih bogatstava i razlika, istovremeno doprinoseći izgradnji poverenja na lokalnom, regionalnom i međunarodnom nivou", istakao je Trajkovski.	Masc		Sing	VERB		Past	Part	Act	i	međunarodnom	nivou	je	Trajkovski	[PAD]	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
677	istaći	istakao	perf	perf	set-s605	On je, međutim, istakao da bi za mirovnu misiju EU bilo potrebno odobrenje Saveta Bezbednosti UN, u kome Rusija ima pravo veta.	Masc		Sing	VERB		Past	Part	Act	On	je	međutim	da	bi	za	i	s	t	o	a	k	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
678	istaći	istakao	perf	perf	set-s1067	"Implementacija strategija mora početi odmah i to će biti glavni prioritet našeg predsedavanja u 2004. godini", istakao je novi predsedavajući OEBS-a.	Masc		Sing	VERB		Past	Part	Act	u	2004	godini	je	novi	predsedavajući	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
679	istaći	istakao	perf	perf	set-s1099	"Nikada se nikome nisam nudio, čak ni HDZ-u", istakao je Jurčić.	Masc		Sing	VERB		Past	Part	Act	ni	HDZ	u	je	Jurčić	[PAD]	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
680	istaći	istakao	perf	perf	set-s1565	Lider UDF -- predsednik ekonomskog odbora parlamenta -- istakao je da Bugarska pokriva oko 60 odsto svojih energetskih potreba sa sadašnjom proizvodnjom struje.	Masc		Sing	VERB		Past	Part	Act	ekonomskog	odbora	parlamenta	je	da	Bugarska	i	s	t	o	a	k	lider	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
681	istaći	istakao	perf	perf	set-s1575	Trajkov je istakao da je namera Bugarske da zadrži 50 odsto udela u elektrani Belene, čija bi izgradnja mogla da košta 10 milijardi evra.	Masc		Sing	VERB		Past	Part	Act	[PAD]	Trajkov	je	da	je	namera	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
682	istaći	istakao	perf	perf	set-s1670	Grosman je istakao da general Ratko Mladić i četvorica vojnih i policijskih generala moraju da se izruče Hagu što je pre moguće.	Masc		Sing	VERB		Past	Part	Act	[PAD]	Grosman	je	da	general	Ratko	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
683	istaći	istakao	perf	perf	set-s2822	U svom pozdravnom govoru, Gul je istakao da su i Turska i Saudijska Arabija pretrpele terorističke napade i da bi konflikti trebalo da se rešavaju dijalogom.	Masc		Sing	VERB		Past	Part	Act	govoru	Gul	je	da	su	i	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
684	istaći	istakao	perf	perf	set-s3587	On je dodao da vidi puno prostora za saradnju u srpskoj vojnoj industriji i industriji naoružanja, koja je u punom zamahu, i istakao da će Vojna akademija u Beogradu biti otvorena za makedonske pitomce.	Masc		Sing	VERB		Past	Part	Act	punom	zamahu	i	da	će	Vojna	i	s	t	o	a	k	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
685	istaći	istakla	perf	perf	set-s2726	"Nadam se da će ovaj izveštaj pomoći kosovskim institucijama da unaprede bezbednost i zaštitu svedoka", istakla je ona.	Fem		Sing	VERB		Past	Part	Act	i	zaštitu	svedoka	je	ona	[PAD]	i	s	t	a	l	k	ona	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
686	istaći	istakla	perf	perf	set-s3761	Broj službenika OHR-a smanjen je za više od trećine od svog maksimuma iz 2002. godine, istakla je Ešdaunova kancelarija, ukazujući takođe na smanjenje u iznosu preko 4 miliona evra u svom budžetu za 2005. godinu, koji iznosi manje od 17 miliona evra.	Fem		Sing	VERB		Past	Part	Act	iz	2002	godine	je	Ešdaunova	kancelarija	i	s	t	a	l	k	kancelarija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
687	isticati	isticao	imp	imp	set-s81	"On nikada nije isticao jedan narod, nego se borio za zemlju, za BiH.	Masc		Sing	VERB		Past	Part	Act	On	nikada	nije	jedan	narod	nego	i	s	t	o	a	c	on	1	[PAD]	0	[PAD]	0	nikada	1	neg	nije
688	isticati	ističe	imp	imp	set-s1151	"Vreme ističe", rekao je u jednom govoru u Helsinkiju finski premijer Mati Vanhanen, čija zemlja trenutno predsedava Predsedništvom EU.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	Vreme	rekao	je	u	i	s	t	e	č	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
689	isticati	ističe	imp	imp	set-s3152	U izjavi za SETimes, vođa stranke HAK-PAR Bajram Bozjel ističe da će Burkaj biti politička snaga, ali da će biti iznad partijske politike i da će delati paralelno sa aktivnostima HAK-PAR-a.		Ind	Sing	VERB	3	Pres	Fin		PAR	Bajram	Bozjel	da	će	Burkaj	i	s	t	e	č	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
690	isticati	ističe	imp	imp	set-s3230	Ona predstavlja "istoriju i kulturu zajedničkog života svih građana Vojvodine", ističe Kasa.		Ind	Sing	VERB	3	Pres	Fin		svih	građana	Vojvodine	Kasa	[PAD]	[PAD]	i	s	t	e	č	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
691	isticati	ističe	imp	imp	set-s3275	On ističe da, pored bezbednosnog rizika za građane Kosova, dominira drugi, možda značajniji -- organizovani kriminal, uključujući krijumčarenje ljudi i narkotika.		Ind	Sing	VERB	3	Pres	Fin		[PAD]	[PAD]	On	da	pored	bezbednosnog	i	s	t	e	č	i	on	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
692	isticati	ističe	imp	imp	set-s3488	Srbija, čiji su napori u sprovođenju ekonomskih reformi pohvaljeni u izveštaju Svetske banke objavljenom ranije ove godine, ističe da je implementacija novih propisa o prodaji kompanija -- i otpisivanje njihovih dugova prema državi -- rezultirala ubrzavanjem sporazuma o privatizaciji u poslednjih šest meseci.		Ind	Sing	VERB	3	Pres	Fin		ranije	ove	godine	da	je	implementacija	i	s	t	e	č	i	srbija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
693	isticati	ističu	imp	imp	set-s332	Oni ističu da je Grčka ustuknula pod pritiskom Izraela.		Ind	Plur	VERB	3	Pres	Fin		[PAD]	[PAD]	Oni	da	je	Grčka	i	s	t	u	č	i	oni	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
694	isticati	ističu	imp	imp	set-s2299	U svojoj presudi od 25. oktobra, sud je preduzeo korake za ograničavanje prava albanskih zajednica da ističu albansku zastavu pored makedonske.		Ind	Plur	VERB	3	Pres	Fin		albanskih	zajednica	da	albansku	zastavu	pored	i	s	t	u	č	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
695	isticati	ističu	imp	imp	set-s2304	U prvim izveštajima medija navodilo se da zajednice u kojima dominira manjinsko stanovništvo neće više moći da ističu svoje zastave ispred ili unutar opštinskih zgrada, vladinih prostorija ili na prijemima za domaće i strane državne lidere.		Ind	Plur	VERB	3	Pres	Fin		više	moći	da	svoje	zastave	ispred	i	s	t	u	č	i	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
696	isticati	ističu	imp	imp	set-s3062	Savet za nacionalnu bezbednost naredio je policiji da ponovo uspostavi zakon i red u Kondovu, a vlasti ističu da se većina seljana protivi Krasnićiju i njegovoj naoružanoj grupi.		Ind	Plur	VERB	3	Pres	Fin		Kondovu	a	vlasti	da	se	većina	i	s	t	u	č	i	vlasti	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
697	izabrati	izabere	perf	perf	set-s102	Parlament je sedam puta pokušavao da izabere predsednika, ali nijednom nije uspeo da imenuje kandidata koji bi dobio većinu glasova.		Ind	Sing	VERB	3	Pres	Fin		puta	pokušavao	da	predsednika	ali	nijednom	i	z	a	e	r	e	[PAD]	0	predsednika	1	[PAD]	0	[PAD]	0	pos	[PAD]
698	izabrati	izabere	perf	perf	set-s155	Vi i vlada imate zajednički stav - ako izbor spadne na ime ili poziv u NATO, Makedonija mora da izabere svoje ime.		Ind	Sing	VERB	3	Pres	Fin		Makedonija	mora	da	svoje	ime	[PAD]	i	z	a	e	r	e	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
699	izabrati	izabere	perf	perf	set-s3719	Ta zemlja je u političkoj krizi od aprila 2009, pošto parlament nije uspeo da izabere predsednika.		Ind	Sing	VERB	3	Pres	Fin		nije	uspeo	da	predsednika	[PAD]	[PAD]	i	z	a	e	r	e	[PAD]	0	predsednika	1	[PAD]	0	[PAD]	0	pos	[PAD]
700	izabrati	izabrala	perf	perf	set-s2906	Bugarska je izabrala zvaničnicu Svetske banke za svog novog kandidata za komesara u EU, posle povlačenja Rumjane Želeve.	Fem		Sing	VERB		Past	Part	Act	[PAD]	Bugarska	je	zvaničnicu	Svetske	banke	i	z	a	a	l	a	bugarska	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
701	izabrati	izabrala	perf	perf	set-s2908	Bugarska je u utorak (19. januara) izabrala potpredsednicu Svetske banke Kristalinu Georgijevu za svog novog kandidata za komesara EU, nakon što je prva kandidatkinja Rumjana Želeva saopštila da se povlači.	Fem		Sing	VERB		Past	Part	Act	utorak	19	januara	potpredsednicu	Svetske	banke	i	z	a	a	l	a	bugarska	1	[PAD]	0	utorak	1	[PAD]	0	pos	[PAD]
702	izabrati	izabrale	perf	perf	set-s3871	Albanija, Hrvatska, Makedonija i Rumunija izabrale su kao primaran metod kupovine akcija od strane rukovodstva, odnosno zaposlenih.	Fem		Plur	VERB		Past	Part	Act	Makedonija	i	Rumunija	su	kao	primaran	i	z	a	e	l	a	albanija	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
703	izabrati	izabrali	perf	perf	set-s1843	Ako bi SDS odlučila da blokira reformu policije i samim tim evropsku budućnost BiH, ta stranka i entitet bosanskih Srba izabrali bi "put izolacije i stagnacije", upozorila je Ešdaunova kancelarija.	Masc		Plur	VERB		Past	Part	Act	entitet	bosanskih	Srba	bi	put	izolacije	i	z	a	i	l	a	stranka	1	put	1	[PAD]	0	[PAD]	0	pos	[PAD]
704	izabrati	izabrao	perf	perf	set-s1832	Odustajanje od prošlomesečnog sporazuma o reformi policije značilo bi da je SDS izabrao "izolaciju i stagnaciju", upozorava Kancelarija visokog predstavnika Pedija Ešdauna.	Masc		Sing	VERB		Past	Part	Act	da	je	SDS	izolaciju	i	stagnaciju	i	z	a	o	a	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
705	izabrati	izabrao	perf	perf	set-s2930	Borisov je takođe saopštio da uspostavlja treću funkciju potpredsednika vlade i izabrao je za taj posao ekonomskog savetnika Ilijana Mihova, profesora u međunarodnoj poslovnoj školi INSEAD, a njegovu kandidaturu treba da odobri parlament.	Masc		Sing	VERB		Past	Part	Act	potpredsednika	vlade	i	je	za	taj	i	z	a	o	a	r	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
706	izazvati	izazove	perf	perf	set-s255	Policija u BiH saopštila je da je grupa osumnjičenih povezana sa Vehabijama planirala da izazove međunacionalne sukobe napadom na katoličke crkve.		Ind	Sing	VERB	3	Pres	Fin		Vehabijama	planirala	da	međunacionalne	sukobe	napadom	i	z	a	e	v	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
707	izazvati	izazove	perf	perf	set-s2968	Uprkos strahovanjima da bi Nikica mogla da izazove međunarodni pogranični incident ako pređe u Albaniju, koja deli Skadarsko jezero sa Crnom Gorom i nalazi se samo 15 kilometara od odmarališta Plavnica, ona je pronađena kako leškari pored bazena pre nego što je pala noć, u danu kada je i pobegla.		Ind	Sing	VERB	3	Pres	Fin		Nikica	mogla	da	međunarodni	pogranični	incident	i	z	a	e	v	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
708	izazvati	izazove	perf	perf	set-s3259	Bezbednosni eksperti i vladini zvaničnici brinu da bi dvostruka kriza -- situacija na severu Kosova i organizovani kriminal -- mogla da izazove nerede.		Ind	Sing	VERB	3	Pres	Fin		kriminal	mogla	da	nerede	[PAD]	[PAD]	i	z	a	e	v	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
709	izazvati	izazove	perf	perf	news-s443	Novozelandski haker Barnabi Džek (1977 – 2013) radio je na sistemu koji bi mogao da izazove smrtonosan strujni udar kod svakoga sa ugrađenim pejsmejkerom.		Ind	Sing	VERB	3	Pres	Fin		bi	mogao	da	smrtonosan	strujni	udar	i	z	a	e	v	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
710	izazvati	izazove	perf	perf	news-s447	Na primer, hakovanjem kočionog sistema ili motora lako može da se izazove saobraćajni udes.		Ind	Sing	VERB	3	Pres	Fin		može	da	se	saobraćajni	udes	[PAD]	i	z	a	e	v	o	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
711	izazvati	izazovu	perf	perf	set-s3061	Sudovi su izdali nekoliko naloga za hapšenje Krasnićija i vlasti pokušavaju da pronađu način da ga uhapse tako da ne rizikuju živote civila i da ne izazovu nemire među lokalnim stanovništvom.		Ind	Plur	VERB	3	Pres	Fin		i	da	ne	nemire	među	lokalnim	i	z	a	u	v	o	[PAD]	0	[PAD]	0	[PAD]	0	ne	1	neg	ne
712	izazvati	izazvala	perf	perf	set-s2297	Odluka suda da se ograniči upotreba albanskih zastava u zajednicama u kojima dominira manjinsko stanovništvo izazvala je proteste.	Fem		Sing	VERB		Past	Part	Act	dominira	manjinsko	stanovništvo	je	proteste	[PAD]	i	z	a	a	l	a	odluka	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
713	izazvati	izazvala	perf	perf	set-s2478	Reforma administracije koju je pokrenula vladajuća Demokratska partija (DP) -- na čelu sa premijerom Salijem Berišom -- izazvala je žestoku reakciju opozicionih stranaka.	Fem		Sing	VERB		Past	Part	Act	premijerom	Salijem	Berišom	je	žestoku	reakciju	i	z	a	a	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
714	izazvati	izazvala	perf	perf	set-s3100	Inicijativa je izazvala žučne rasprave i hiljade građana potpisalo je peticije tražeći od vlasti da zaustave rušenje.	Fem		Sing	VERB		Past	Part	Act	[PAD]	Inicijativa	je	žučne	rasprave	i	i	z	a	a	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
715	izazvati	izazvale	perf	perf	set-s384	Reforme u škripućem sistemu visokog obrazovanja donete krajem prošlog meseca (24. avgusta), koje su izazvale veliku pažnju, uključuju efektivno ukidanje sveobuhvatajućeg "statusa azila" koji uživaju obrazovne institucije, nakon što je do sada nezabeležena parlamentarna većina -- 250 od 300 poslanika -- usvojila okvirni zakon.	Fem		Plur	VERB		Past	Part	Act	avgusta	koje	su	veliku	pažnju	uključuju	i	z	a	e	l	a	koje	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
716	izazvati	izazvale	perf	perf	set-s3796	Te ideje su izazvale kritike ostalih zemalja članica evrozone.	Fem		Plur	VERB		Past	Part	Act	Te	ideje	su	kritike	ostalih	zemalja	i	z	a	e	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
717	izazvati	izazvali	perf	perf	set-s2916	Njeni odgovori na specifična pitanja vezana za posao takođe su izazvali zabrinutost u pogledu njene kvalifikovanosti za komesara za humanitarnu pomoć.	Masc		Plur	VERB		Past	Part	Act	posao	takođe	su	zabrinutost	u	pogledu	i	z	a	i	l	a	[PAD]	0	zabrinutost	1	[PAD]	0	takođe	1	pos	[PAD]
718	izazvati	izazvalo	perf	perf	set-s325	Misija aktivista koji su planirali da prevezu pomoć u Pojas Gaze suočila se u subotu (2. jula) sa velikim korakom nazad, jer su grčke vlasti zaustavile njihov konvoj i uhapsile kapetana jednog od brodova koji je plovio pod američkom zastavom, što je izazvalo novu kontroverzu.	Neut		Sing	VERB		Past	Part	Act	zastavom	što	je	novu	kontroverzu	[PAD]	i	z	a	o	l	a	što	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
719	izazvati	izazvalo	perf	perf	set-s331	Hapšenje kapetana, koje je izvršeno nakon što je grčki ministar za zaštitu građana Kristos Papucis saopštio u petak da će svim brodovima sa grčkim ili stranim zastavama na putu za Gazu biti zabranjeno da isplove iz grčkih luka zbog bezbednosti putnika, izazvalo je proteste propalestinskih aktivista u Atini.	Neut		Sing	VERB		Past	Part	Act	zbog	bezbednosti	putnika	je	proteste	propalestinskih	i	z	a	o	l	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
720	izazvati	izazvao	perf	perf	set-s2612	Izveštaj o napretku Kosova izazvao političku borbu	Masc		Sing	VERB		Past	Part	Act	o	napretku	Kosova	političku	borbu	[PAD]	i	z	a	o	a	v	izveštaj	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
721	izazvati	izazvati	perf	perf	set-s1610	"Prvo da se napravi dobar film koji će izazvati toplinu u srcima gledalaca, a drugo da se snimi po standardima koji će mu doneti opis pravog evropskog filma."				VERB			Inf		film	koji	će	toplinu	u	srcima	i	z	a	i	t	a	koji	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
722	izazvati	izazvati	perf	perf	set-s3056	Makedonska policija i Proksima, policijska misija EU u Makedoniji, opisali su napade kao sporadične, ukazujući da oni ne mogu izazvati široku destabilizaciju.				VERB			Inf		oni	ne	mogu	široku	destabilizaciju	[PAD]	i	z	a	i	t	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
723	izazvati	izazvati	perf	perf	set-s3660	Bosanci se pripremaju za uticaj izmene, za koju mnogi ekonomski eksperti očekuju da će izazvati povećanje cena do 20 procenata.				VERB			Inf		očekuju	da	će	povećanje	cena	do	i	z	a	i	t	a	[PAD]	0	povećanje	1	[PAD]	0	[PAD]	0	pos	[PAD]
724	izaći	Izaći	perf	perf	set-s3028	Izaći ću pred oba doma parlamenta sa... saopštenjem o obnovi zemlje posle poplava, integraciji u EU i reformi pravosuđa, za koju ću preuzeti odgovornost".				VERB			Inf		[PAD]	[PAD]	[PAD]	ću	pred	oba	i	z	a	i	ć	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
725	izaći	izaći	perf	perf	set-s2839	Za manje od dve nedelje birači na Kosovu izaći će na vanredne izbore.				VERB			Inf		birači	na	Kosovu	će	na	vanredne	i	z	a	i	ć	a	[PAD]	0	[PAD]	0	nedelje	1	[PAD]	0	pos	[PAD]
726	izaći	izađu	perf	perf	set-s3400	Cucić tvrdi da u centru u Banji Koviljači treba da se uvede poluotvoren režim, prema kojem bi tražioci azila mogli da traže dozvolu ako žele da izađu.		Ind	Plur	VERB	3	Pres	Fin		ako	žele	da	[PAD]	[PAD]	[PAD]	i	z	a	u	đ	a	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
727	izaći	izašle	perf	perf	set-s3124	"To je bilo samo privremeno, jer su 'ultre' [huligani] izašle i sejale nasilje.	Fem		Plur	VERB		Past	Part	Act	su	ultre	huligani	i	sejale	nasilje	i	z	a	e	l	š	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
728	izaći	izašli	perf	perf	set-s3131	Oni su oslabili poruku protiv vlade i napravili budale od demonstranata, a televizijske gledaoce ostavili sa utiskom da su ludaci izašli da protestuju na Univerzitetskom trgu."	Masc		Plur	VERB		Past	Part	Act	da	su	ludaci	da	protestuju	na	i	z	a	i	l	š	[PAD]	0	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
729	izaći	izašli	perf	perf	set-s3728	"Dobro je što su izašli da ljudima daju više informacija", kaže Valentina Bolokan (52) iz Kišinjeva, majka troje dece.	Masc		Plur	VERB		Past	Part	Act	je	što	su	da	ljudima	daju	i	z	a	i	l	š	što	1	[PAD]	0	[PAD]	0	[PAD]	0	pos	[PAD]
730	izdati	izdala	perf	perf	set-s343	U međuvremenu, Četvorka bliskoistočnih mirovnih posrednika, koju čine UN, SAD, EU i Rusija, izdala je u subotu saopštenje u kojem poziva "sve koji žele da isporuče dobra građanima Gaze da učine to preko uspostavljenih kanala, kako bi njihov tovar mogao da se prekontroliše i prebaci uspostavljenm kopnenim prelazima".	Fem		Sing	VERB		Past	Part	Act	EU	i	Rusija	je	u	subotu	i	z	d	a	l	a	[PAD]	0	saopštenje	1	međuvremenu, subotu	2	[PAD]	0	pos	[PAD]
731	izdati	izdala	perf	perf	set-s2952	Međutim, nevladina organizacija Veće kongresa bošnjačkih intelektualaca (VKBI) izdala je saopštenje u kojem se podstiču bliskiji odnosi između BiH i Turske u budućnosti.	Fem		Sing	VERB		Past	Part	Act	bošnjačkih	intelektualaca	VKBI	je	saopštenje	u	i	z	d	a	l	a	[PAD]	0	saopštenje	1	[PAD]	0	[PAD]	0	pos	[PAD]
